,CountryCode,CurrentHandle,NameFirst,NameLast,PlayerId,TotalUSDPrize
19,us,iNcontroL,Geoff,Robinson,1172,2087.29
20,pl,Basior,Grzegorz,Basista,8049,2082.0
21,de,Akki,Arthur,Roskos,1304,2051.99
22,fr,CENSURE,Raphaël,Delétoille,7373,2031.41
23,ca,DdoRo,Jung Ho,Moon,2321,2007.95
24,cn,ezrc,Chao Zhang,Yun,7342,2002.64
25,br,Fortune,Nik,Nevermann,1848,2000.0
26,cn,ColaGirl,Li,Zhu,2337,2000.0
27,gb,Boombox,Isaac,Charles,11233,1994.96
28,au,Rossi,David,Rossi,2942,1993.82
29,fi,Fuzer,Samuli,Romppanen,2301,1957.69
30,kr,EJK,Evan Jaewon,Kim,11231,1953.47
31,kr,Ssak,Ho Seon,Choi,2239,1949.85
32,kr,horror,Hyo Jong,Kim,1297,1935.59
33,kr,Balloon,Mu Jun,Jeong,4073,1926.81
34,se,MaDFroG,Fredrik,Johansson,1356,1924.0
35,cn,Super,Ming Lu,Zhang,2837,1920.12
36,no,Icho,Jakob,Hedenstad,6767,1918.03
37,kr,BitByBit,Nam Kyu,Kim,1105,1910.64
38,tw,Vanilla,Yu Ta,Chou,5421,1909.24
39,kr,Hannibal,Dong Wook,Kim,2346,1878.54
40,us,rsvp,Julian,Xu,2420,1875.0
41,nz,Tilea,Tileä,Flavall,2945,1870.48
42,cn,Loup,Hong,Mu,5031,1862.46
43,se,viPro,Rasmus,Östersjö,2799,1853.95
44,de,Syck,Pham,Duc,11127,1814.29
45,nz,Crimson,Ben,Macdonald,14547,1808.48
46,kr,Sssaemi,Sae Mi,Moon,22056,1804.94
47,cn,Way,Xing Biao,Zhu,1237,1800.0
48,br,Naxx,-,-,3534,1800.0
49,cn,YHY,Han Yu,Yang,1235,1797.23
50,ru,Arctur,Aleksey,Rozhnov,34096,1792.4
51,kr,Sharp,Ki Seok,Jo,2278,1787.63
52,es,ToXiC,Jorge,Rodríguez,4392,1787.14
53,pl,uzer,Grzegorz,Muśko,3845,1771.74
54,kr,Sculp,Park,Yong Hwan,1428,1768.61
55,cn,Apologize,-,-,37682,1743.43
56,us,RaNgeD,Austin,King,1329,1738.17
57,tw,KevinLiu,-,-,29759,1736.08
58,gb,PuReBall,Marty,Rome,7193,1720.32
59,jp,PSiArc,Naohiro,Nishimura,11144,1704.78
60,kr,rare,Sang Joon,Lee,3439,1695.77
61,ca,KoMa,Brandon,Spinosa,4366,1695.0
62,kr,Artist,Min Ho,Jo,1333,1678.44
63,de,roof,Marvin,Gebhart,1283,1674.06
64,fi,PuPu,Benjamin,Puha,5514,1670.34
65,kr,mOoNan,Min Gyun,Kim,1173,1668.81
66,kr,Zoun,Han Sol,Park,16749,1640.63
67,za,PandaTank,Robert,Botha,3264,1634.31
68,ca,IefNaij,Jian Fei,Wang,1382,1625.0
69,vn,MeomaikA,Hong Phuc,Tran,37286,1616.55
70,us,Gatored,Benjamin,Brewer,1241,1600.0
71,cn,DreAm,Shijie,Zhu,3069,1599.87
72,au,Azure,Craig,Mackechnie,22091,1592.57
73,de,KauP,Alexander,Hahn,3219,1591.26
74,ru,Turuk,Constantine,Arzhavitin,1808,1590.94
75,kr,Bisu,Taek Yong,Kim,1589,1588.01
76,kr,JyJ,Jung,Young Jae,10941,1588.01
77,il,Adonminus,Mark,Ioshpa,4811,1585.56
78,gb,RiSky,Joshua,Hayward,30050,1575.94
79,cn,Zycart,Yichen,Zhai,16994,1569.95
80,de,DarkHydra,Christian,Lüftner,10618,1561.55
81,kr,Baby,Hyun Woo,Nam,1673,1557.93
82,pl,ArT,Tymoteusz,Makaran,29962,1521.74
83,fi,Soyhi,Niina,Kahela,13076,1500.0
84,nz,Sparrow,-,-,30366,1500.0
85,tr,Aegwynn,-,-,31484,1498.25
86,us,Artosis,Dan,Stemkoski,1417,1494.46
87,de,DBS,Thorsten,Seifert,3217,1491.97
88,no,SolO,Tobias,Glenne,6770,1474.68
89,se,QueenE,Emily,Krumlinde,5098,1448.1
90,fr,MoMaN,Emmanuel,Marquez,1480,1419.85
91,ru,Cubert,Marat,Shakirzyanov,11129,1406.58
92,us,LastShadow,Nick,De Cesare,1162,1400.0
93,au,Frustration,Ashley,Cox,14546,1398.26
94,fr,jeysen,Jérémy,Sène,19560,1397.06
95,au,Ninja,Alex,Smith,2943,1375.4
96,us,Spanishiwa,Michael,Yabut,1334,1360.0
97,kr,Jjun,Hye Joon,Jung,1079,1359.41
98,dk,CupCake,Thomas,Glinski,3015,1350.0
99,fi,Protosser,Jonne,Sotala,2896,1349.52
0,gb,Mix,Kane,Moore,10486,1349.13
1,kr,Jaehoon,Jae Hoon,Kim,2217,1347.92
2,kr,August,Siam,Kim,1068,1340.83
3,dk,Blackcidy,Anders,Pedersen,3090,1335.99
4,de,Rine,Christoph,Müller,2351,1335.18
5,au,Alopex,Johnny,Yang,12011,1334.78
6,kr,Salmosa,Sung Woo,Hwang,3440,1329.7
7,ca,Attero,Andrew,Golec,1243,1325.0
8,kr,PhoeNix,Young Sik,Jeon,1670,1313.11
9,ph,JaBiTo,Paolo,Javier,3269,1311.81
10,se,Naugrim,Mattias,Ottosson,2801,1302.51
11,us,Fitzyhere,Connor,Fitzpatric,2768,1300.0
12,kr,Ready,Jin Hyun,Moon,1089,1295.13
13,us,Trace,Adam,Kasparoff,17287,1284.03
14,kr,Mysticism,Young Joon,Yoo,1292,1261.81
15,ru,Abver,Aleksey,Drunin,6953,1255.22
16,kr,CrazymoviNG,Ki Soo,Han,1134,1254.12
17,se,Xyz,Dennis,Schmuck,4049,1252.3
18,no,Seriously,Mikal,-,2898,1250.0
19,de,Monty,Erik,Wilcke,4385,1238.18
20,nl,Sjaak,Wouter,Bree,10955,1235.69
21,no,RiChY,Richard,Rørmark,7389,1226.57
22,us,Mystik,Kenny,Vu,2767,1225.0
23,dk,SpaceMarine,Suayb,Köse,8189,1201.17
24,ca,Stalife,Sung Min,Park,1328,1200.0
25,us,Hawk,Devan,Subramaniam,2770,1200.0
26,pt,ScaM,Gabriel,De Moura,37534,1200.0
27,za,StatiC,-,-,31485,1198.6
28,za,Luke,-,-,31486,1198.6
29,sy,Elgolden,-,-,31487,1198.6
30,sa,Rakan,-,-,31488,1198.6
31,no,zUP,Erlend,Nygård,6773,1185.33
32,us,SirRobin,Robbie,Switts,10286,1175.0
33,no,Prebs,Preben,Johnsen,6769,1157.08
34,us,Honeybear,Joseph,Millard,10391,1135.0
35,kr,Gamja,Chang Gon,Kim,10287,1124.65
36,sg,ProAnnn,Poh Ann,Wang,3553,1120.82
37,br,DakkoN,Vitor,Ferreira,1260,1118.41
38,ua,Minato,Vitaliy,Ponomarenko,4868,1112.82
39,tw,Jojo,Hu,Yu Chiang,11141,1109.4
40,de,Zeth,Lukas,Heumos,10307,1107.38
41,kr,NaRa,Han Eul,Lee,4390,1102.65
42,tw,Nilon,Sheng Yong,Su,3408,1100.0
43,tw,Apro,Jue Hong,Yang,3409,1100.0
44,no,Evire,Eirik,Stensbøl,6768,1099.76
45,us,TriMaster,Joshua,Niven,2422,1096.22
46,kr,TREME,Joon Sung,Park,1127,1091.46
47,kr,SocceR,Deok Man,Yoon,1122,1086.04
48,us,Moosegills,Michael,Wolff,11232,1082.94
49,us,Siphonn,Kevin,Bentz,3623,1080.86
50,kr,Tankboy,Yoo Seok,Lee,1113,1065.02
51,kr,ButterflyEffect,Seung Ju,Baek,1078,1062.18
52,at,HateMe,Moritz,Pölzl,29719,1061.64
53,au,YoonYJ,Yo Jun,Yoon,2941,1061.07
54,cn,BreaKingGG,Yijie,Chen-Zhang,5784,1057.67
55,au,Yours,Cameron,Foster,35449,1056.18
56,kr,Freaky,Tae Young,Kim,2893,1055.38
57,kr,LabyRinth,Yoo Hyun,Doh,3652,1054.94
58,us,Sasquatch,Gage,DuBose,3066,1050.0
59,tw,wiNs,Zhi Wei,Cao,3410,1050.0
60,cn,SaberAltoria,Xiaoquan,Wang,18104,1046.66
61,no,civi,Simon,Barane,12319,1043.26
62,sg,nirvAnA,Bryan,Choo,7355,1042.07
63,bg,BateToshko,-,-,22471,1026.34
64,ca,TubbyTheFat,Jay,Martens,2827,1025.0
65,us,Perfect,Michael,Thompson,2771,1000.0
66,us,Cowman,Isaac,Krone,7993,1000.0
67,tw,Power,-,-,23390,1000.0
68,tw,FZJ,Rich Sub,Ka,23391,1000.0
69,tw,Croly,Lin Yi,Zong,23392,1000.0
70,au,Starhunter,Nicholas,Hogan,38784,1000.0
71,fr,GenjiTakiya,Romain,Locquet,8561,999.29
72,kr,Nado,Han Byeol,Kim,13145,998.99
73,ar,Zeus,Lucas,Paez,3538,989.84
74,de,kAra,Thomas,Ciolak,2350,986.87
75,pl,pal,Maciej,Matuszewski,5209,984.02
76,jp,kurOa,Hikaru,Koike,8040,978.43
77,se,Forsen,Sebastian,Fors,2796,968.06
78,kr,SUPERSTAR,Jung Min,Shin,1101,962.46
79,kr,iloveoov,Yun Sung,Choi,1580,960.0
80,us,Creature,Adam,Block,27256,960.0
81,sg,Kyzer,Ryan,Low,7297,950.0
82,pl,sLh,Piotr,Michalski,7997,938.88
83,pl,Romson,Remigiusz,Liana,11420,928.45
84,ca,kaitlyn,Kaitlyn,Richelle,12259,925.0
85,cn,Gemini,Guo,Jiayi,7208,923.57
86,fr,clem,Clément,Madon,9693,921.77
87,kr,BuJa,Won Jun,Lee,2419,919.96
88,kr,Brave,Hee Chang,Lee,3618,916.14
89,kr,Sea,Bo Sung,Yum,2066,914.29
90,fr,Uzikoti,Jacques,-,21689,907.36
91,cn,Sakya,Lyu,Tiecheng,14541,905.2
92,kr,FAlcon,-,-,22057,902.47
93,kr,Illusion,Jae Won,Cho,2311,900.0
94,ca,jEcho,Joseph,Lopez,2421,900.0
95,pe,XionS,Michael,Gonzales Villafuerte,3536,900.0
96,br,Falk,-,-,3537,900.0
97,br,Akhee,-,-,3544,900.0
98,us,Glon,Bryan,Gemler,6306,900.0
99,no,qualitY,Simen,Moe,7392,899.18
0,ru,CoolTea,Denis,Markov,1839,897.78
1,au,Pezz,Jack,Perry,4896,895.48
2,kr,Zero,Choon Ho,Lim,4715,894.73
3,ca,Believe,John,Lagousakos,10504,891.17
4,kr,ZanDarke,Chang Jong,Oh,1115,887.73
5,de,InZaNe,André,Becker,18742,886.85
6,kr,JSL,Jung Soo,Lee,1112,877.63
7,ro,DeathAngel,Andrei,Nodea,5206,876.78
8,sk,Bluecheese,Radovan,Viselka,19511,868.69
9,cn,CarsickZerg,-,-,12009,868.62
10,pl,SLiDeR,Dominik,Rogacki,1284,861.13
11,us,Cuddlebear,Max,Risdall,35521,850.0
12,nz,Kowi,Hamish,Parker,4355,847.36
13,au,HuT,Nicholas,Hutton,24074,846.42
14,es,EmPiReS,Oscar,Martín Noguerol,4393,844.25
15,cl,cRuZa,Rossel,Gaspar,3543,840.0
16,ch,Elroye,Eloi,Quach,5076,836.93
17,ru,ho8ot,Andrei,Mikheev,7381,833.33
18,th,indy,Chanin,Tingruttanasuwan,7316,831.12
19,au,Peppy,Jamie,Austin,37287,830.91
20,nl,RotterdaM,Kevin,van der Kooi,2619,829.0
21,kr,NaTuRal,Guk Hyeon,Kim,25931,828.96
22,il,Complain,Amit,Fisher,12392,823.5
23,us,Phog,Drew,Roberts,10505,819.5
24,cn,Silky,Yongxin,Yin,20271,817.48
25,mx,Pacomike,Francisco,Rodriguez,28592,807.14
26,mx,Zapo,Adrian,De Flon,3043,800.0
27,bo,DarKLoVeR,Bruno,Barrios,30367,800.0
28,gb,rANDY,Andrew,Whittle,3072,792.3
29,dk,StrinterN,Dennis,Christensen,3689,790.36
30,kr,SSanaEE,Kim,Tae Gyun,10960,783.1
31,kr,GuemChi,Seung Hyun,Kim,2213,781.62
32,pl,Senin,Marcin,Kręcidło,8048,774.01
33,es,HoBBiT,Moisés,Abascal,4389,773.92
34,se,RunA,Joacim,Persson,2798,772.64
35,kr,Classic,Hong Jae,Kim,2413,768.74
36,ar,MuRila,Diego,Bongiorni,3542,767.08
37,us,Bones,Myles,Donald,7337,765.33
38,es,Deathfate,Juan,Bayona,4395,750.1
39,de,GhosTa,Michael,Beck,11128,746.96
40,kr,Control,Doh Hyun,Na,2950,743.45
41,nl,ServaNT,Thomas,Lankreijer,18683,737.76
42,de,CPU,Christopher,Pütz,3812,737.55
43,de,inuh,Park,Hun,18623,736.42
44,ca,Jason,Jason,Papadimitrios,24489,732.94
45,ca,Magic,Naeem,Panchbhaya,3046,725.0
46,cn,Ash,Jin Yue,Zhang,3405,725.0
47,my,pRotonWira,David Yan Lee,Hoong,7300,724.61
48,fr,SonG,Timothé,Cynober,8052,718.47
49,us,StrifeCro,Cong,Shu,1244,716.43
50,fr,BsK,Jérémy,Duez,7374,713.32
51,fr,effecto,Eddy,Tritten,7395,707.8
52,kr,Odin,Young Min,Song,1110,704.99
53,ca,suggy,Ryan,Hrycznski,1403,700.0
54,br,Shakti,-,-,4340,700.0
55,us,PureLegacy,-,-,16083,700.0
56,us,Larry,-,-,16084,700.0
57,de,Hazed,Mathias,Pescheck,3218,694.9
58,cn,ZKO,-,-,12012,689.5
59,no,ChakrA,Einar,Baumann,7391,686.29
60,au,Poker,Brian,Yoon,4897,684.6
61,bg,Giantt,Danail,Lazov,3263,682.76
62,kr,Supreme,Choi,Seung Min,10959,676.86
63,se,MaddeLisk,Madeleine,Leander,2330,675.47
64,de,SaltTheWound,Bastian,Brouwers,3517,670.98
65,pl,Zazu,Patryk,Niemier,2623,666.09
66,be,ELVIS,Antoine,Paquay,2626,665.14
67,fr,MiNiCrow,Clémont,Dumont,28754,661.77
68,cn,LeeLee,Hanquan,Li,26638,656.9
69,nl,PoYo,Tom,Brekelmans,3068,654.24
70,fr,ChubZ,Simon,Vullo,4575,643.41
71,kr,Crane,Han Byul,Kim,1298,632.23
72,kr,Sync,Gil Sup,Byun,1104,622.58
73,kr,BBi,Hyo Jong,Park,1109,622.58
74,gb,Cladorhiza,David,Phillips,15540,619.64
75,kr,kkOma,Jung Gyoon,Kim,1107,612.17
76,kr,Eve,Shee Yoon,Kim,2282,606.48
77,kr,ShowTime,Ji Ho,Jung,10973,605.83
78,kr,Brain,Dong Gyu,Kim,3617,603.79
79,it,Narcotic,Federico,Tognini,15018,601.46
80,us,Edge,Josh,Yang,1246,600.0
81,co,Bellini,Cody,Kirkland,3540,600.0
82,co,Adj,Juan,Sebastián Jaimes,3541,600.0
83,sg,DrakE,Bryan,Sum,7289,600.0
84,bg,stakimaN,Nikolay,Nedelchev,7996,600.0
85,se,Mekar,Alexander,Jonsson,7998,600.0
86,ch,Mamba,Alwin,Hauser,32770,600.0
87,fr,MouLou,Alexandre,Delyon,28596,590.52
88,dk,Sonder,Niels,Schou-Andreasen,3687,589.23
89,kr,Harrier,Han Jin,Ju,2894,588.65
90,us,KiF1rE,-,-,17536,580.03
91,pl,Rodzyn,Sebastian,Leszczyński,30397,566.82
92,my,SSeoni,Benjamin Tian Liang,Chan,7301,566.41
93,de,miou,Daniel,Holthuis,2357,566.33
94,dk,Ciara,René,Krag,1270,560.16
95,kr,Dragon,Yong Soo,Jeon,1683,559.7
96,us,sleet,Anton,Bischoff-Fredrick,6392,554.09
97,kr,Legend,Seong Jeon,Yi,11446,549.99
98,fr,Rotab,Jean Baptiste,Doubez,14697,547.96
99,gb,Aicy,Tom,Couzens,19885,546.11
0,fr,Downfall,-,-,21691,542.39
1,cn,lengmo,-,-,21451,541.66
2,ch,Zervas,Fabio,Bügler,11447,539.01
3,au,Wally,Hayden,Bell,14545,532.86
4,kr,Yeah,Min Seok,Kim,1116,531.97
5,gb,Shibbxyz,-,-,4374,528.0
6,za,seeM,Mohamed,Lorgat,18115,525.83
7,us,Sugar,Austin,Kim,32601,525.0
8,kr,Tiger,Kim,Hyun Joon,11108,524.24
9,cn,Uhen,Yan,Luo,18746,522.77
10,ru,Roll,Sergey,Moroz,4336,521.57
11,cl,wiNgiAN,Giancarlo,Crosa,13766,518.41
12,de,FeaR,Richard,Au,15486,517.83
13,kr,Booster,Ho Joon,Moon,10957,517.66
14,kr,Hoon,Ji Hoon,Ha,15967,517.66
15,us,starkiller,John,Puchalski,35737,502.0
16,pl,Forte,Kamil,Sudor,2624,500.0
17,mx,Dark,Edgar,Chuc,3044,500.0
18,cn,SKTB,Bor Rong,Huang,3406,500.0
19,us,neversummer,-,-,24949,500.0
20,au,Sanchez,-,-,38785,500.0
21,bg,Kalin,Kalin,Romanov,6292,498.6
22,ca,Sottorks,Richer,Morin,37285,495.55
23,cn,Szxy,-,-,12669,490.78
24,us,Voltz,Daniel,Morgan,27261,489.5
25,cn,DouDou,Yujin,Wu,7350,489.13
26,de,Jaxx,Alexander,Quaiser,4386,481.94
27,cn,Banquet,-,-,16993,481.47
28,us,Sonic,Wen,Jin,7333,480.33
29,cn,Six,-,-,16996,479.22
30,se,Cytoplasm,Jonas,Larsson,2797,478.1
31,cn,MisS,Yiying,Han,14907,476.12
32,cn,Fly100%,Weiliang,Lu,1338,470.0
33,cn,TH000,Xiang,Huang,1402,470.0
34,ch,FunK,Romain,Altenbach,18575,469.07
35,cz,PredY,Tomáš,Pospíšil,1277,459.87
36,no,DogSladder,-,-,12320,459.63
37,it,Evaner,Giovanni,Finizio,15014,459.27
38,cn,JIN,-,-,28957,459.23
39,cn,亚城木梦叶,-,-,31496,458.1
40,de,NoXOuT,Marvin,Müller,1840,457.63
41,cn,luna,-,-,31489,457.2
42,cn,Yink,-,-,31498,457.2
43,ch,PengWin,Stefan,Mott,14810,455.52
44,cn,ZZzz,-,-,31494,453.08
45,kr,Sweetly,-,-,22058,451.24
46,ca,Silver,Strieb,Roman,1404,450.0
47,us,MurDeR,Ben,Cardwell,1405,450.0
48,gb,Phamut,Dan,McDonald,3266,450.0
49,gb,Simba,Tom,Mcfaul,4373,450.0
50,fr,MaSter,Nicolas,Guinard,7375,450.0
51,ru,Yurka,Yuri,Karev,7379,450.0
52,kr,Gerrard,Oi Shik,Park,1668,448.79
53,kr,Fairy,Bae,Chul Ho,11107,444.44
54,kr,Park,Jong Hyuk,Park,1671,443.24
55,kr,Gon,Seong Gon,Kim,1672,443.24
56,kr,FreeSaGa,Kook Jin,Ahn,1644,442.44
57,kr,Keeping,Kang Beum,Lee,1645,442.44
58,kr,justfake,Kwan Woo,Lee,1646,442.44
59,kr,DAVIT,Hyuk Bum,Kwon,1647,442.44
60,kr,Skit,Min Soo,Choi,1293,442.09
61,il,Osho,Dror,Evron,2517,441.83
62,pl,Indy,Igor,Kaczmarek,14133,441.4
63,no,Shad,-,-,6774,441.07
64,kr,Mamuri,Jae Hyun,Lim,4076,439.83
65,ua,White,Stepan,Yerichuk,3020,438.87
66,za,Shase,Travis,Weedon,27703,434.87
67,de,iRa,Robert,Graf,2352,433.64
68,es,Tanais,-,-,4396,430.35
69,kr,Weekend,Haeng Seon,Lee,1128,430.15
70,us,MCanning,Chris,Canning,25977,430.0
71,es,IeZaeL,Javier,Parra,7363,425.0
72,no,King,Tom-Andre,Lærum,7393,420.62
73,fi,Luolis,Valtteri,Argillander,5518,415.67
74,kr,Yong,Sung Yong,Hong,1663,415.46
75,dk,Avekatten,Andreas,Svendsen,3688,414.98
76,cn,CNProtoss,Tong,Shen,12013,414.03
77,cn,DyyS,Fangming,Han,19600,403.23
78,pa,CocoA,Aaron,Deir,1327,400.0
79,pl,Yeldy,Rafal,Burzynski,2625,400.0
80,sg,River,-,-,7290,400.0
81,cr,Dashiz,Roberto,Matarrita,13770,400.0
82,ae,Overdeath,-,-,23653,400.0
83,tw,ChaToU,-,-,27325,400.0
84,tw,naxiN,-,-,27327,400.0
85,tw,VetteL,-,-,27328,400.0
86,tw,麻麻十摳,-,-,27329,400.0
87,co,eGGz,Sebastian,Latorre,40618,400.0
88,fi,Haspe,Jari,Haapasaari,24466,396.51
89,us,sWs,Stephen,Schnieder,6400,393.65
90,fr,Laukyo,Laurent,Chung,3017,393.57
91,fi,Jagelius,Jaakko,Koski,10316,392.31
92,jp,TMjpg,-,-,8041,391.37
93,ca,CRbox,Martin,Maindl,10098,389.64
94,cn,XiaoKai,Kai,Zhang,36658,386.4
95,kr,Cyrano,Yong Jin,Kim,1688,386.0
96,ua,OutSide,Roman,Emelyanov,14132,382.37
97,se,Era,Erik,Anderssen,3520,380.22
98,us,jheffe,Christoper,Hefferon,40015,375.0
99,pl,Miszu,Michal,Słomczyński,8047,371.86
0,no,CheesyJunk,Petter,Moen,7385,371.57
1,cn,Ever,-,-,18106,370.82
2,us,Zan,Ryan,Matter,17534,370.03
3,de,NarutO,Silvano,Bovo,15512,369.96
4,fi,Core,Joonas,Kallio,5101,366.19
5,kr,lOvShinyStar,Seong Rae,Kim,1093,364.15
6,ru,Couguar,Vitaly,Roshin,12393,363.0
7,kr,hero,Il Jang,Jo,2049,361.84
8,kr,Revenge,Kim,Kun,9638,360.09
9,my,oneplus,-,-,7302,358.2
10,kr,Mujuk,Min Ho,Jung,1130,354.12
11,kr,Shark,Soo Hyeong,Lee,3828,353.47
12,kr,Punisher,Da Han,Lee,2895,351.34
13,no,Odinsama,-,-,21268,351.06
14,us,CauthonLuck,Rori,Bryant-Raible,1163,350.0
15,de,Mondragon,Christoph,Semke,1269,350.0
16,us,Spades,Brian,Francis,2313,350.0
17,nz,Stallion,Thomas,Sturman,4356,350.0
18,kr,trOt,Sung Jin,Park,6181,350.0
19,br,WM,-,-,6182,350.0
20,cn,WP,Peng,Wang,27527,343.48
21,bg,MetHiX,-,-,22472,342.11
22,kr,GGanDoL,Dong Min,Lee,2747,342.09
23,gb,Revolution,Matthew,Duff,22268,339.54
24,fr,hinO,Robin,Carrière,29871,338.8
25,cz,Harpner,Tomáš,Bruštík,11016,334.7
26,no,Kolbein,-,-,6771,333.05
27,gb,Stone,-,-,4380,331.51
28,tw,FunNv,Jen Hung,Wang,8600,331.04
29,tw,Mamba,Lien Cheng,Hung,31020,331.04
30,it,Diord,Lucio,Rossi,15021,328.05
31,de,KnowMe,Steffen,Fritzemeier,4383,326.51
32,de,Nimitz,-,-,3516,325.81
33,us,iNkA,Kelby,Williams,2310,325.0
34,us,AuRora,Alysa,Goose,2328,325.0
35,gb,Moomin,Chloe,Chippindale,4375,325.0
36,es,GranPkt,Fran,Núñez,4397,323.65
37,ca,Rifkin,Graham,Rogers,19007,323.0
38,us,ZombieGrub,Jessica,Chernega,19008,323.0
39,cn,TMR,-,-,18105,322.52
40,kr,Spunky,Kyu Hoon,Hwang,1650,322.51
41,tw,Husky,-,-,14969,321.45
42,au,Livibee,Olivia,Seeto,5099,320.61
43,ru,TheWeakness,Aleksandr,Obolonskiy,25685,313.9
44,kr,Hunter,Jin Ho,Kang,11419,312.51
45,tw,Ares,-,-,30365,310.49
46,cn,Nuclear,-,-,7348,310.41
47,kr,KySarr,Kang,Tai Hoon,10968,309.25
48,kr,Tible,Kwon,Hyuk Jae,10970,309.25
49,za,Stripe,-,-,27708,308.37
50,fi,Minkie,Riku,Kaartoaho,5515,307.88
51,cn,expertX,-,-,26805,307.22
52,cn,CancerMA,-,-,36033,303.8
53,cn,小坚强,-,-,36034,303.8
54,cn,高冷小傲娇,-,-,36035,303.8
55,de,KiToO,Andre,Duwe,10306,303.28
56,us,Playa,-,-,25313,303.0
57,br,AbuZerG,-,-,4341,300.0
58,kr,Venus,Gi Woong,Park,7332,300.0
59,tw,虐菜達人,-,-,27115,297.7
60,es,EviLiS,David,Rodríguez,4394,296.57
61,no,HeltEn,Torbjørn,Næristorp,28472,294.32
62,kr,FreeDom,Yong Seok,Jang,1358,292.76
63,ch,WuLvEraTe,Andreas,Brunner,2322,288.0
64,fi,Fireflyhugs,Aapo,Maijanen,5516,287.87
65,ua,Underdark,Alexandr,Golik,3745,286.35
66,de,Honor,Niklas,Behrens,7367,285.79
67,kr,NaYa,Chan Joong,Kim,1689,284.7
68,gb,TeebuL,Haseeb,Ishaq,25094,284.14
69,fr,Origine,Thomas,Aufresne,6305,283.85
70,jp,Vaisravana,-,-,8042,283.59
71,cz,DeViL,Ondřej,Balušek,11021,283.08
72,sg,Lobo,Alvin,Toh,7293,282.36
73,gr,TheMista,Themistoklis,Bonidis,14143,281.71
74,us,Future,Richard,Almand,10386,275.0
75,us,Geeden,-,-,10396,275.0
76,fr,hG,Mateusz,Pietrzak,6304,273.45
77,sk,Ladabaz,Matej,Zabadal,5210,271.03
78,gb,RazerBlader,Raza,Sekha,4377,269.46
79,kr,MadBull,Shin,Ki Hoon,10969,267.58
80,de,Primelot,Philipp,Fuhrmann,10305,267.36
81,it,Exehn,Riccardo,Malossi,15023,266.1
82,kr,Apple,Jae Geun,Oh,1674,265.95
83,kr,KYumer,In Kyu,Choi,1675,265.95
84,kr,Flint,Byung Joon,Kim,1676,265.95
85,kr,Garnet,Kyung Hwan,Min,1677,265.95
86,kr,Happiness,Hee Doo,Hwang,1679,265.95
87,kr,Cargo,Kyung Joon,Cho,1680,265.95
88,kr,Chief,Jin Se,Kong,1681,265.95
89,kr,ChickenCombo,Hyun Soo,Ju,1682,265.95
90,kr,Mentalist,Chung In,Kim,2557,265.91
91,es,Botvinnik,Gabino Luis,Lazo,17906,265.78
92,kr,FoCuS,Hyo Sub,Eom,1590,265.46
93,kr,Acupuncture,Tae Hoon,Ji,1648,265.46
94,kr,BrEEzE,Young Min,Baek,1649,265.46
95,kr,RenieHouR,Jung Hwan,Lee,1651,265.46
96,kr,Aory,Joon Young,Byun,1652,265.46
97,kr,Xian,Sang Taek,Oh,1653,265.46
98,kr,Wind,Jin Seok,Choi,1654,265.46
99,kr,Cella,Seung Pyo,Hong,1655,265.46
0,us,TorcH,Trevor,Housten,1656,265.46
1,kr,SengKun,Tae Kyun,Kim,1657,265.46
2,kr,Chipmunk,Won Wi,Hong,1658,265.46
3,kr,Dos,Yeong Kyu,Park,1659,265.46
4,kr,jjonga,Jong Hwa,Kim,1660,265.46
5,kr,New,In Jang,Bo,1662,265.46
6,kr,Hansin,Sang Hyun,Kim,1664,265.46
7,kr,Ssoja,Woong Jin,Park,1666,265.46
8,kr,Sopia,Min Kyu,Park,1667,265.46
9,kr,Myth,Sung Yeon,Kim,1669,265.46
10,my,Cobo,Hua Tan,Soon,7304,263.28
11,fr,RouaF,-,-,6303,263.07
12,kr,TanDongHo,Dong Ho,Tan,2412,261.27
13,kr,Flower,Kwang Sup,Kim,10975,261.03
14,se,FuRy,Sebastian,Pesic,1331,260.0
15,kr,Lots,Sung Hoon,Yoon,1684,259.7
16,kr,DreamizEr,Sang Yong,Lee,1685,259.7
17,kr,Libero,Tae In,Kim,1686,259.7
18,kr,Tosyad,Joong Wook,Woon,1687,259.7
19,kr,Drug,Jin Yung,Kwun,1690,259.7
20,kr,Choa,Jae Yong,Shim,1691,259.7
21,cn,Karl,-,-,12005,259.46
22,cn,老北京五开哥,-,-,12017,259.46
23,kr,TANGTANG,Dong Jin,Kim,17334,258.33
24,cz,h34D_hUnT3R,Vojtěch,Veselý,20402,258.08
25,no,Metalon,Simen,Li Løkaas,7390,257.76
26,cn,CaptainAM,Xuyu,Hu,26637,256.9
27,pl,cHoBo,Mateusz,Krawcyk,3746,252.87
28,it,oRioN,Lorenzo,Cortesi,2622,250.0
29,us,Skillet,Jonathan,Stiefel,2784,250.0
30,gb,DeMoN,Sam,Green,4376,250.0
31,gb,Reno,Kishan,Mistry,4378,250.0
32,gb,HighGaiN,-,-,4379,250.0
33,fr,SyDe,William,Rochet,6711,250.0
34,sg,Sweet,-,-,7296,250.0
35,fr,PuSh,Joni,Mustafaj,7378,250.0
36,ru,Creed,Andrey,Romanov,7382,250.0
37,se,Znow,Victor,Armblad,7384,250.0
38,es,eXeCuToR,Roberto,Mascarenhas,11130,250.0
