,Unnamed: 0,CountryCode,CurrentHandle,NameFirst,NameLast,PlayerId,TotalUSDPrize,Key,KL,kh
1319,19,au,RunaMoK,Josh,McMillan,35450,90.12,35450-RunaMoK-Josh-McMillan,35450-RunaMoK-McMillan-Josh,35450-RunaMoK
1320,20,us,blu,-,-,24641,90.0,24641-blu,24641-blu,24641-blu
1321,21,fi,Moilanen,-,-,5520,89.18,5520-Moilanen,5520-Moilanen,5520-Moilanen
1322,22,ch,xOni,Egzon,Shala,7368,88.0,7368-xOni-Egzon-Shala,7368-xOni-Shala-Egzon,7368-xOni
1323,23,by,Safa,Sergey,I.,7369,88.0,7369-Safa-Sergey-I.,7369-Safa-I.-Sergey,7369-Safa
1324,24,lt,Arew,Vytautas,Graičiūnas,7370,88.0,7370-Arew-Vytautas-Graičiūnas,7370-Arew-Graičiūnas-Vytautas,7370-Arew
1325,25,pt,Enchanted,Francisco,Canada,7371,88.0,7371-Enchanted-Francisco-Canada,7371-Enchanted-Canada-Francisco,7371-Enchanted
1326,26,ch,LionS,-,-,7372,88.0,7372-LionS,7372-LionS,7372-LionS
1327,27,no,Starscream,-,-,21269,87.77,21269-Starscream,21269-Starscream,21269-Starscream
1328,28,no,Lizalfo,-,-,21270,87.77,21270-Lizalfo,21270-Lizalfo,21270-Lizalfo
1329,29,kr,chankim,Chan-Yang,Kim,29523,86.28,29523-chankim-Chan-Yang-Kim,29523-chankim-Kim-Chan-Yang,29523-chankim
1330,30,us,Pseudorandom,-,-,6403,85.0,6403-Pseudorandom,6403-Pseudorandom,6403-Pseudorandom
1331,31,us,ZergZingZing,Sang-Jae,Park,11452,83.33,11452-ZergZingZing-Sang-Jae-Park,11452-ZergZingZing-Park-Sang-Jae,11452-ZergZingZing
1332,32,th,ViperPro,Tosapon,Tungkasen,7318,80.23,7318-ViperPro-Tosapon-Tungkasen,7318-ViperPro-Tungkasen-Tosapon,7318-ViperPro
1333,33,cl,BeAlone,-,-,3546,80.0,3546-BeAlone,3546-BeAlone,3546-BeAlone
1334,34,cl,cEbA,-,-,3547,80.0,3547-cEbA,3547-cEbA,3547-cEbA
1335,35,cl,SenDoh,-,-,3548,80.0,3548-SenDoh,3548-SenDoh,3548-SenDoh
1336,36,cl,Soldier,-,-,3549,80.0,3549-Soldier,3549-Soldier,3549-Soldier
1337,37,dk,Ninkum,Kenenth,Larsen,14131,80.0,14131-Ninkum-Kenenth-Larsen,14131-Ninkum-Larsen-Kenenth,14131-Ninkum
1338,38,gb,Figaro,Jasha,Birrell,19886,78.02,19886-Figaro-Jasha-Birrell,19886-Figaro-Birrell-Jasha,19886-Figaro
1339,39,us,Padre,Clay,Finney,17469,77.5,17469-Padre-Clay-Finney,17469-Padre-Finney-Clay,17469-Padre
1340,40,au,Pox,Anthony,Carapetis,19032,76.55,19032-Pox-Anthony-Carapetis,19032-Pox-Carapetis-Anthony,19032-Pox
1341,41,fi,Themuszero,-,-,20407,76.51,20407-Themuszero,20407-Themuszero,20407-Themuszero
1342,42,gb,CadenZa,Zoe,Summers,2335,75.0,2335-CadenZa-Zoe-Summers,2335-CadenZa-Summers-Zoe,2335-CadenZa
1343,43,us,Jeff Kosaka,Jeff,Kosaka,2786,75.0,2786-Jeff Kosaka-Jeff-Kosaka,2786-Jeff Kosaka-Kosaka-Jeff,2786-Jeff Kosaka
1344,44,us,Jusun Park,Jusun,Park,2787,75.0,2787-Jusun Park-Jusun-Park,2787-Jusun Park-Park-Jusun,2787-Jusun Park
1345,45,us,HDstarcraft,Alex,Do,2985,75.0,2985-HDstarcraft-Alex-Do,2985-HDstarcraft-Do-Alex,2985-HDstarcraft
1346,46,us,dice,Daisuke,Katsumata,3649,75.0,3649-dice-Daisuke-Katsumata,3649-dice-Katsumata-Daisuke,3649-dice
1347,47,nl,Melle,Arjen,Jelgersma,3650,75.0,3650-Melle-Arjen-Jelgersma,3650-Melle-Jelgersma-Arjen,3650-Melle
1348,48,us,avilo,David,Blowe,10018,75.0,10018-avilo-David-Blowe,10018-avilo-Blowe-David,10018-avilo
1349,49,dk,Ignite,Alexander,Haugsted,11019,75.0,11019-Ignite-Alexander-Haugsted,11019-Ignite-Haugsted-Alexander,11019-Ignite
1350,50,fr,Monsteuh,-,-,11020,75.0,11020-Monsteuh,11020-Monsteuh,11020-Monsteuh
1351,51,us,AegiS,-,-,25315,75.0,25315-AegiS,25315-AegiS,25315-AegiS
1352,52,us,Tambi,-,-,40016,75.0,40016-Tambi,40016-Tambi,40016-Tambi
1353,53,us,Blast,Mohamed,Hachem,40017,75.0,40017-Blast-Mohamed-Hachem,40017-Blast-Hachem-Mohamed,40017-Blast
1354,54,us,Plurmorant,Matthew,Schulz,40018,75.0,40018-Plurmorant-Matthew-Schulz,40018-Plurmorant-Schulz-Matthew,40018-Plurmorant
1355,55,us,Eradin,-,-,40019,75.0,40019-Eradin,40019-Eradin,40019-Eradin
1356,56,us,DaeDaLus,-,-,40020,75.0,40020-DaeDaLus,40020-DaeDaLus,40020-DaeDaLus
1357,57,no,PaD,-,-,20126,73.11,20126-PaD,20126-PaD,20126-PaD
1358,58,fr,Imre,Benoit,Jugnon,39746,73.0,39746-Imre-Benoit-Jugnon,39746-Imre-Jugnon-Benoit,39746-Imre
1359,59,us,Koka,Thibault,Le-Gall,39747,73.0,39747-Koka-Thibault-Le-Gall,39747-Koka-Le-Gall-Thibault,39747-Koka
1360,60,gb,Wardi,Jonathon,Ward,39748,73.0,39748-Wardi-Jonathon-Ward,39748-Wardi-Ward-Jonathon,39748-Wardi
1361,61,fr,TKL,-,-,39749,73.0,39749-TKL,39749-TKL,39749-TKL
1362,62,fr,FunKa,Alexandre,Verrier,39750,73.0,39750-FunKa-Alexandre-Verrier,39750-FunKa-Verrier-Alexandre,39750-FunKa
1363,63,au,Maynarde,Leigh,Mandalov,39751,73.0,39751-Maynarde-Leigh-Mandalov,39751-Maynarde-Mandalov-Leigh,39751-Maynarde
1364,64,pl,Emil,Emil,Wieczorek,39752,73.0,39752-Emil-Emil-Wieczorek,39752-Emil-Wieczorek-Emil,39752-Emil
1365,65,us,feardragon,Ravi,Pareek,39753,73.0,39753-feardragon-Ravi-Pareek,39753-feardragon-Pareek-Ravi,39753-feardragon
1366,66,us,MygraiN,James,Horsey,28591,72.86,28591-MygraiN-James-Horsey,28591-MygraiN-Horsey-James,28591-MygraiN
1367,67,dk,POX,Casper,Stybert,29963,72.76,29963-POX-Casper-Stybert,29963-POX-Stybert-Casper,29963-POX
1368,68,au,Myuu,Kevin,Chen,4898,72.54,4898-Myuu-Kevin-Chen,4898-Myuu-Chen-Kevin,4898-Myuu
1369,69,dk,ActionJesuz,Lars,Krøjmand,18633,72.3,18633-ActionJesuz-Lars-Krøjmand,18633-ActionJesuz-Krøjmand-Lars,18633-ActionJesuz
1370,70,kr,Frontier,-,-,7328,72.16,7328-Frontier,7328-Frontier,7328-Frontier
1371,71,de,sieesch,Ludwig,Müller-Zetzsche,13796,71.74,13796-sieesch-Ludwig-Müller-Zetzsche,13796-sieesch-Müller-Zetzsche-Ludwig,13796-sieesch
1372,72,de,GaeMtOsS,Eric,Tschirner,15485,71.74,15485-GaeMtOsS-Eric-Tschirner,15485-GaeMtOsS-Tschirner-Eric,15485-GaeMtOsS
1373,73,gr,Antisocial,-,-,18687,71.74,18687-Antisocial,18687-Antisocial,18687-Antisocial
1374,74,de,mEtRo,Alexander,Fritz,18635,71.69,18635-mEtRo-Alexander-Fritz,18635-mEtRo-Fritz-Alexander,18635-mEtRo
1375,75,za,ZXRP,-,-,27710,71.57,27710-ZXRP,27710-ZXRP,27710-ZXRP
1376,76,za,enjoy,-,-,27709,71.51,27709-enjoy,27709-enjoy,27709-enjoy
1377,77,sg,Aaron,Aaron,Koh,7319,71.02,7319-Aaron-Aaron-Koh,7319-Aaron-Koh-Aaron,7319-Aaron
1378,78,se,vOddy,Ludvig,Barreto,1481,70.73,1481-vOddy-Ludvig-Barreto,1481-vOddy-Barreto-Ludvig,1481-vOddy
1379,79,ru,HobbyPlayer,-,-,18636,68.82,18636-HobbyPlayer,18636-HobbyPlayer,18636-HobbyPlayer
1380,80,gb,robigi,-,-,18859,68.66,18859-robigi,18859-robigi,18859-robigi
1381,81,de,SKy,Sascha,Klenk,5205,68.37,5205-SKy-Sascha-Klenk,5205-SKy-Klenk-Sascha,5205-SKy
1382,82,hu,Damnosaurus,Gergő,Báró,5204,68.08,5204-Damnosaurus-Gergő-Báró,5204-Damnosaurus-Báró-Gergő,5204-Damnosaurus
1383,83,pl,SodoN,Robert,Mazurek,1479,67.48,1479-SodoN-Robert-Mazurek,1479-SodoN-Mazurek-Robert,1479-SodoN
1384,84,de,spec,Alexander,Winterholler,18629,67.43,18629-spec-Alexander-Winterholler,18629-spec-Winterholler-Alexander,18629-spec
1385,85,de,OgerTob,-,-,19194,66.84,19194-OgerTob,19194-OgerTob,19194-OgerTob
1386,86,de,FallY,Simon,Kindle,3810,65.63,3810-FallY-Simon-Kindle,3810-FallY-Kindle-Simon,3810-FallY
1387,87,de,Risk,Lenny,Neeb,18625,65.34,18625-Risk-Lenny-Neeb,18625-Risk-Neeb-Lenny,18625-Risk
1388,88,de,iLuvatar,Nicolas,Herb,18626,65.34,18626-iLuvatar-Nicolas-Herb,18626-iLuvatar-Herb-Nicolas,18626-iLuvatar
1389,89,de,JuNe,Simon,Hoffmann,18628,65.34,18628-JuNe-Simon-Hoffmann,18628-JuNe-Hoffmann-Simon,18628-JuNe
1390,90,lt,Nbs,Laurynas,Kisielius,3865,65.0,3865-Nbs-Laurynas-Kisielius,3865-Nbs-Kisielius-Laurynas,3865-Nbs
1391,91,kr,SGW,Gun-Woo,Shin,26670,65.0,26670-SGW-Gun-Woo-Shin,26670-SGW-Shin-Gun-Woo,26670-SGW
1392,92,at,naVi,Li,Zhu,15481,64.85,15481-naVi-Li-Zhu,15481-naVi-Zhu-Li,15481-naVi
1393,93,hk,nicholashk,-,-,4483,64.48,4483-nicholashk,4483-nicholashk,4483-nicholashk
1394,94,cn,SeRafiNe,-,-,19599,64.4,19599-SeRafiNe,19599-SeRafiNe,19599-SeRafiNe
1395,95,fi,Sein,Tuomas,Lahtinen,1433,63.45,1433-Sein-Tuomas-Lahtinen,1433-Sein-Lahtinen-Tuomas,1433-Sein
1396,96,my,Lamant,-,-,7303,63.28,7303-Lamant,7303-Lamant,7303-Lamant
1397,97,my,TragicHero,-,-,7305,63.28,7305-TragicHero,7305-TragicHero,7305-TragicHero
1398,98,my,Geney,-,-,7306,63.28,7306-Geney,7306-Geney,7306-Geney
1399,99,my,Zeal,-,-,7307,63.28,7307-Zeal,7307-Zeal,7307-Zeal
1400,0,fr,Spartfire,David,-,21690,62.67,21690-Spartfire-David,21690-Spartfire-David,21690-Spartfire
1401,1,kr,Sonagi,Jung-Han,Choi,37724,62.5,37724-Sonagi-Jung-Han-Choi,37724-Sonagi-Choi-Jung-Han,37724-Sonagi
1402,2,au,Fighto,Ross,Muldoon,7331,61.8,7331-Fighto-Ross-Muldoon,7331-Fighto-Muldoon-Ross,7331-Fighto
1403,3,ie,Veralynn,Vera,Lynn,3514,60.0,3514-Veralynn-Vera-Lynn,3514-Veralynn-Lynn-Vera,3514-Veralynn
1404,4,us,Zelniq,Jason,Choe,6380,60.0,6380-Zelniq-Jason-Choe,6380-Zelniq-Choe-Jason,6380-Zelniq
1405,5,us,Creative,-,-,6396,60.0,6396-Creative,6396-Creative,6396-Creative
1406,6,us,charlie,-,-,6397,60.0,6397-charlie,6397-charlie,6397-charlie
1407,7,us,JayWag,-,-,6398,60.0,6398-JayWag,6398-JayWag,6398-JayWag
1408,8,us,NastyNate,-,-,6399,60.0,6399-NastyNate,6399-NastyNate,6399-NastyNate
1409,9,us,Oxygen,Steven,Reni,6401,60.0,6401-Oxygen-Steven-Reni,6401-Oxygen-Reni-Steven,6401-Oxygen
1410,10,us,cheesfactory,-,-,6402,60.0,6402-cheesfactory,6402-cheesfactory,6402-cheesfactory
1411,11,ru,Unix,Alexander,Solyakov,14127,60.0,14127-Unix-Alexander-Solyakov,14127-Unix-Solyakov-Alexander,14127-Unix
1412,12,no,erL,Erlend,Fors,28474,58.86,28474-erL-Erlend-Fors,28474-erL-Fors-Erlend,28474-erL
1413,13,no,HOODOUT,-,-,28475,58.86,28475-HOODOUT,28475-HOODOUT,28475-HOODOUT
1414,14,cn,hzerg,-,-,20125,57.96,20125-hzerg,20125-hzerg,20125-hzerg
1415,15,cn,Luffy,Hao,Ye,36659,57.96,36659-Luffy-Hao-Ye,36659-Luffy-Ye-Hao,36659-Luffy
1416,16,cn,Edison,-,-,36660,57.96,36660-Edison,36660-Edison,36660-Edison
1417,17,cn,JiFeng,-,-,36661,57.96,36661-JiFeng,36661-JiFeng,36661-JiFeng
1418,18,ru,spellsinger,Petr,Umnikov,24640,57.65,24640-spellsinger-Petr-Umnikov,24640-spellsinger-Umnikov-Petr,24640-spellsinger
1419,19,za,Flarez,Leon,Wong,18108,56.58,18108-Flarez-Leon-Wong,18108-Flarez-Wong-Leon,18108-Flarez
1420,20,be,spoon,-,-,27706,56.58,27706-spoon,27706-spoon,27706-spoon
1421,21,fi,sepisepi,Seppo,Kauppinen,15284,55.99,15284-sepisepi-Seppo-Kauppinen,15284-sepisepi-Kauppinen-Seppo,15284-sepisepi
1422,22,ar,Gool,Luciano,Delorenzi,4343,55.69,4343-Gool-Luciano-Delorenzi,4343-Gool-Delorenzi-Luciano,4343-Gool
1423,23,ar,LuCkyZ,Cristian,Leopoldo,4344,55.69,4344-LuCkyZ-Cristian-Leopoldo,4344-LuCkyZ-Leopoldo-Cristian,4344-LuCkyZ
1424,24,ar,berbATOV,-,-,4345,55.69,4345-berbATOV,4345-berbATOV,4345-berbATOV
1425,25,ar,Gwailo,Julián,Fasce,4346,55.69,4346-Gwailo-Julián-Fasce,4346-Gwailo-Fasce-Julián,4346-Gwailo
1426,26,br,DontPanic,Raian,Westin,13765,55.24,13765-DontPanic-Raian-Westin,13765-DontPanic-Westin-Raian,13765-DontPanic
1427,27,fi,Ouga,Ville,Wallin,28273,55.21,28273-Ouga-Ville-Wallin,28273-Ouga-Wallin-Ville,28273-Ouga
1428,28,us,Hypernia,-,-,25314,55.0,25314-Hypernia,25314-Hypernia,25314-Hypernia
1429,29,fi,Enpo,-,-,5519,54.67,5519-Enpo,5519-Enpo,5519-Enpo
1430,30,fi,Hyge,-,-,5521,54.67,5521-Hyge,5521-Hyge,5521-Hyge
1431,31,pl,Gremory,Paweł,-,40697,54.5,40697-Gremory-Paweł,40697-Gremory-Paweł,40697-Gremory
1432,32,fr,eRaZz,-,-,8549,52.78,8549-eRaZz,8549-eRaZz,8549-eRaZz
1433,33,pl,qbeN,Jakub,Witek,40692,52.51,40692-qbeN-Jakub-Witek,40692-qbeN-Witek-Jakub,40692-qbeN
1434,34,za,RushMePlz,GavinRay,Nelson,23718,50.7,23718-RushMePlz-GavinRay-Nelson,23718-RushMePlz-Nelson-GavinRay,23718-RushMePlz
1435,35,dk,Drafter,Rasmus,Kristensen,2297,50.0,2297-Drafter-Rasmus-Kristensen,2297-Drafter-Kristensen-Rasmus,2297-Drafter
1436,36,ca,Kyhol,Kyle,Hollett,2304,50.0,2304-Kyhol-Kyle-Hollett,2304-Kyhol-Hollett-Kyle,2304-Kyhol
1437,37,ca,Baz,John,Bendis,2309,50.0,2309-Baz-John-Bendis,2309-Baz-Bendis-John,2309-Baz
1438,38,mx,Sylvanas,-,-,2329,50.0,2329-Sylvanas,2329-Sylvanas,2329-Sylvanas
1439,39,tw,luway,-,-,2334,50.0,2334-luway,2334-luway,2334-luway
1440,40,us,KTdonut,Katie,-,2336,50.0,2336-KTdonut-Katie,2336-KTdonut-Katie,2336-KTdonut
1441,41,tw,Swip,-,-,2986,50.0,2986-Swip,2986-Swip,2986-Swip
1442,42,sg,Polaris,-,-,7292,50.0,7292-Polaris,7292-Polaris,7292-Polaris
1443,43,sg,Manly,-,-,7294,50.0,7294-Manly,7294-Manly,7294-Manly
1444,44,sg,Loire,-,-,7295,50.0,7295-Loire,7295-Loire,7295-Loire
1445,45,sg,DeathlyJo,-,-,7298,50.0,7298-DeathlyJo,7298-DeathlyJo,7298-DeathlyJo
1446,46,sg,Kunnie,-,-,7299,50.0,7299-Kunnie,7299-Kunnie,7299-Kunnie
1447,47,kr,xD,Choi-Joon,Hyuk,11135,50.0,11135-xD-Choi-Joon-Hyuk,11135-xD-Hyuk-Choi-Joon,11135-xD
1448,48,ru,Siena,-,-,13181,50.0,13181-Siena,13181-Siena,13181-Siena
1449,49,us,Coldflame,-,-,14814,50.0,14814-Coldflame,14814-Coldflame,14814-Coldflame
1450,50,us,Virium,Josiah,Boyer,30746,50.0,30746-Virium-Josiah-Boyer,30746-Virium-Boyer-Josiah,30746-Virium
1451,51,us,omgabanana,-,-,30747,50.0,30747-omgabanana,30747-omgabanana,30747-omgabanana
1452,52,de,ToM,-,-,31246,50.0,31246-ToM,31246-ToM,31246-ToM
1453,53,us,xKawaiian,Taylor,Vinson,32600,50.0,32600-xKawaiian-Taylor-Vinson,32600-xKawaiian-Vinson-Taylor,32600-xKawaiian
1454,54,uy,DominiC,Kevin,Texeira,33498,50.0,33498-DominiC-Kevin-Texeira,33498-DominiC-Texeira-Kevin,33498-DominiC
1455,55,us,TAGurPRGNANT,Preston,Tung,35279,50.0,35279-TAGurPRGNANT-Preston-Tung,35279-TAGurPRGNANT-Tung-Preston,35279-TAGurPRGNANT
1456,56,my,Renson,-,-,38790,49.47,38790-Renson,38790-Renson,38790-Renson
1457,57,au,YoonYoJun,-,-,38791,49.47,38791-YoonYoJun,38791-YoonYoJun,38791-YoonYoJun
1458,58,nz,Soft,-,-,38792,49.47,38792-Soft,38792-Soft,38792-Soft
1459,59,au,sAint,-,-,38793,49.47,38793-sAint,38793-sAint,38793-sAint
1460,60,au,Mez,-,-,38794,49.47,38794-Mez,38794-Mez,38794-Mez
1461,61,au,Fooky,-,-,38795,49.47,38795-Fooky,38795-Fooky,38795-Fooky
1462,62,sg,sheepy,-,-,38796,49.47,38796-sheepy,38796-sheepy,38796-sheepy
1463,63,se,PGG,-,-,27699,49.35,27699-PGG,27699-PGG,27699-PGG
1464,64,cn,Intowind,-,-,27533,48.69,27533-Intowind,27533-Intowind,27533-Intowind
1465,65,pl,ghasT,Mikolaj,Bastian,38408,46.58,38408-ghasT-Mikolaj-Bastian,38408-ghasT-Bastian-Mikolaj,38408-ghasT
1466,66,pl,smileyGREEN,-,-,27697,46.2,27697-smileyGREEN,27697-smileyGREEN,27697-smileyGREEN
1467,67,ua,knoxville,Oleg,Skobelev,27698,46.13,27698-knoxville-Oleg-Skobelev,27698-knoxville-Skobelev-Oleg,27698-knoxville
1468,68,ca,Zode,-,-,14815,45.0,14815-Zode,14815-Zode,14815-Zode
1469,69,de,iJustARandom,-,-,27696,44.07,27696-iJustARandom,27696-iJustARandom,27696-iJustARandom
1470,70,ua,Friend,-,-,34097,41.55,34097-Friend,34097-Friend,34097-Friend
1471,71,us,chillatech,-,-,6404,40.0,6404-chillatech,6404-chillatech,6404-chillatech
1472,72,us,Niv,-,-,6405,40.0,6405-Niv,6405-Niv,6405-Niv
1473,73,us,Paperboat,-,-,6406,40.0,6406-Paperboat,6406-Paperboat,6406-Paperboat
1474,74,us,MisoSoup,-,-,6407,40.0,6407-MisoSoup,6407-MisoSoup,6407-MisoSoup
1475,75,us,Hatefiend,-,-,6408,40.0,6408-Hatefiend,6408-Hatefiend,6408-Hatefiend
1476,76,us,wonkman,-,-,6409,40.0,6409-wonkman,6409-wonkman,6409-wonkman
1477,77,us,HeroSS,-,-,6410,40.0,6410-HeroSS,6410-HeroSS,6410-HeroSS
1478,78,us,NightToad,-,-,6411,40.0,6411-NightToad,6411-NightToad,6411-NightToad
1479,79,kr,ProL,-,-,11136,40.0,11136-ProL,11136-ProL,11136-ProL
1480,80,kr,Ares,Seo,Chang-Deok,11137,40.0,11137-Ares-Seo-Chang-Deok,11137-Ares-Chang-Deok-Seo,11137-Ares
1481,81,us,Temp0,Kwame,Mensah,12261,40.0,12261-Temp0-Kwame-Mensah,12261-Temp0-Mensah-Kwame,12261-Temp0
1482,82,ru,Helios,-,-,14145,40.0,14145-Helios,14145-Helios,14145-Helios
1483,83,us,Schnieder,Jeff,Schnieder,24642,40.0,24642-Schnieder-Jeff-Schnieder,24642-Schnieder-Schnieder-Jeff,24642-Schnieder
1484,84,th,Strafe,Robbie,Verspui,7329,38.79,7329-Strafe-Robbie-Verspui,7329-Strafe-Verspui-Robbie,7329-Strafe
1485,85,us,Crilmon,David,Buksa,25318,38.0,25318-Crilmon-David-Buksa,25318-Crilmon-Buksa-David,25318-Crilmon
1486,86,nl,LeMur,-,-,12581,37.85,12581-LeMur,12581-LeMur,12581-LeMur
1487,87,cr,EON,-,-,31367,37.0,31367-EON,31367-EON,31367-EON
1488,88,nl,DarkSanta,-,-,18684,36.15,18684-DarkSanta,18684-DarkSanta,18684-DarkSanta
1489,89,de,Bakuri,Timo,Lüdtke,18634,35.98,18634-Bakuri-Timo-Lüdtke,18634-Bakuri-Lüdtke-Timo,18634-Bakuri
1490,90,au,NaMeK,-,-,27072,35.92,27072-NaMeK,27072-NaMeK,27072-NaMeK
1491,91,ph,ProzeR,-,-,27073,35.92,27073-ProzeR,27073-ProzeR,27073-ProzeR
1492,92,au,Chase,-,-,27074,35.92,27074-Chase,27074-Chase,27074-Chase
1493,93,at,Tris,-,-,18685,35.79,18685-Tris,18685-Tris,18685-Tris
1494,94,fr,Thadortin,-,-,18686,35.79,18686-Thadortin,18686-Thadortin,18686-Thadortin
1495,95,hu,StuntR,-,-,18688,35.76,18688-StuntR,18688-StuntR,18688-StuntR
1496,96,hu,Purple,-,-,18689,35.76,18689-Purple,18689-Purple,18689-Purple
1497,97,cz,KrOOdeR,Jakub,Richtr,18679,35.05,18679-KrOOdeR-Jakub-Richtr,18679-KrOOdeR-Richtr-Jakub,18679-KrOOdeR
1498,98,cz,Jarax,-,-,18680,35.05,18680-Jarax,18680-Jarax,18680-Jarax
1499,99,de,Eisen,Martin,Stops,18681,35.05,18681-Eisen-Martin-Stops,18681-Eisen-Stops-Martin,18681-Eisen
1500,0,de,Leonschakal,-,-,18682,35.05,18682-Leonschakal,18682-Leonschakal,18682-Leonschakal
1501,1,no,Darroweve,Thorleif,Grande,37722,34.94,37722-Darroweve-Thorleif-Grande,37722-Darroweve-Grande-Thorleif,37722-Darroweve
1502,2,kz,PhoenixChoch,-,-,25509,34.42,25509-PhoenixChoch,25509-PhoenixChoch,25509-PhoenixChoch
1503,3,tw,Wizard,-,-,13726,34.39,13726-Wizard,13726-Wizard,13726-Wizard
1504,4,de,ZeRo,Tobias,Otte,15475,34.1,15475-ZeRo-Tobias-Otte,15475-ZeRo-Otte-Tobias,15475-ZeRo
1505,5,de,DeLoAdEr,Thomas,Möllenhoff,18631,34.1,18631-DeLoAdEr-Thomas-Möllenhoff,18631-DeLoAdEr-Möllenhoff-Thomas,18631-DeLoAdEr
1506,6,de,mAth,-,-,28531,33.47,28531-mAth,28531-mAth,28531-mAth
1507,7,ar,Shuank,Juan,Manuel-Serruya,4347,33.42,4347-Shuank-Juan-Manuel-Serruya,4347-Shuank-Manuel-Serruya-Juan,4347-Shuank
1508,8,ar,Egg,-,-,4348,33.42,4348-Egg,4348-Egg,4348-Egg
1509,9,ar,Saku,-,-,4349,33.42,4349-Saku,4349-Saku,4349-Saku
1510,10,ar,CARRAS,-,-,4350,33.42,4350-CARRAS,4350-CARRAS,4350-CARRAS
1511,11,ar,Hikaro,-,-,4351,33.42,4351-Hikaro,4351-Hikaro,4351-Hikaro
1512,12,ar,Velocipablo,-,-,4352,33.42,4352-Velocipablo,4352-Velocipablo,4352-Velocipablo
1513,13,ar,Kobu,Tomás,Díaz,4353,33.42,4353-Kobu-Tomás-Díaz,4353-Kobu-Díaz-Tomás,4353-Kobu
1514,14,ar,ynoJ,-,-,4354,33.42,4354-ynoJ,4354-ynoJ,4354-ynoJ
1515,15,de,Zhosay,Tobias,Weihrauch,18632,33.41,18632-Zhosay-Tobias-Weihrauch,18632-Zhosay-Weihrauch-Tobias,18632-Zhosay
1516,16,ru,Yunga,-,-,21367,33.29,21367-Yunga,21367-Yunga,21367-Yunga
1517,17,de,TrOn,Fabian,Schiedt,4387,32.85,4387-TrOn-Fabian-Schiedt,4387-TrOn-Schiedt-Fabian,4387-TrOn
1518,18,de,CrystaX,Alexander,Schwindt,4388,32.85,4388-CrystaX-Alexander-Schwindt,4388-CrystaX-Schwindt-Alexander,4388-CrystaX
1519,19,gb,Bromaria,James,Hardwick,20408,32.79,20408-Bromaria-James-Hardwick,20408-Bromaria-Hardwick-James,20408-Bromaria
1520,20,at,rigety,Roland,Rumpold,18622,32.67,18622-rigety-Roland-Rumpold,18622-rigety-Rumpold-Roland,18622-rigety
1521,21,de,Rea,-,-,18624,32.67,18624-Rea,18624-Rea,18624-Rea
1522,22,de,CoBJoz,Joseph,Schutt,18627,32.67,18627-CoBJoz-Joseph-Schutt,18627-CoBJoz-Schutt-Joseph,18627-CoBJoz
1523,23,de,LMD,Matthias,Mertens,18630,32.67,18630-LMD-Matthias-Mertens,18630-LMD-Mertens-Matthias,18630-LMD
1524,24,cn,YourMajestyL,-,-,27531,32.67,27531-YourMajestyL,27531-YourMajestyL,27531-YourMajestyL
1525,25,cn,cora,-,-,27528,32.62,27528-cora,27528-cora,27528-cora
1526,26,de,Fiasco,Dominik,Braunheim,3808,32.59,3808-Fiasco-Dominik-Braunheim,3808-Fiasco-Braunheim-Dominik,3808-Fiasco
1527,27,cn,MSK,-,-,19605,32.2,19605-MSK,19605-MSK,19605-MSK
1528,28,dk,MperorM,Mathias,Bonde,31018,32.0,31018-MperorM-Mathias-Bonde,31018-MperorM-Bonde-Mathias,31018-MperorM
1529,29,my,Cyclone,-,-,7308,31.64,7308-Cyclone,7308-Cyclone,7308-Cyclone
1530,30,my,RHKK,-,-,7310,31.64,7310-RHKK,7310-RHKK,7310-RHKK
1531,31,my,makrsmenKN6,-,-,7311,31.64,7311-makrsmenKN6,7311-makrsmenKN6,7311-makrsmenKN6
1532,32,my,Exhart,-,-,7312,31.64,7312-Exhart,7312-Exhart,7312-Exhart
1533,33,my,psicotic,-,-,7313,31.64,7313-psicotic,7313-psicotic,7313-psicotic
1534,34,my,Fatality,-,-,7314,31.64,7314-Fatality,7314-Fatality,7314-Fatality
1535,35,my,Maybe877,-,-,7315,31.64,7315-Maybe877,7315-Maybe877,7315-Maybe877
1536,36,gr,Giselher,-,-,13808,30.99,13808-Giselher,13808-Giselher,13808-Giselher
1537,37,us,Gretorp,Andre,Hengchua,6381,30.0,6381-Gretorp-Andre-Hengchua,6381-Gretorp-Hengchua-Andre,6381-Gretorp
1538,38,ru,KingCobra,Sergey,Kondaurov,14144,30.0,14144-KingCobra-Sergey-Kondaurov,14144-KingCobra-Kondaurov-Sergey,14144-KingCobra
1539,39,ca,Seryph,-,-,23224,30.0,23224-Seryph,23224-Seryph,23224-Seryph
1540,40,ru,Milka,Maksim,Berezin,35001,29.48,35001-Milka-Maksim-Berezin,35001-Milka-Berezin-Maksim,35001-Milka
1541,41,ru,RusZerg,-,-,34102,29.08,34102-RusZerg,34102-RusZerg,34102-RusZerg
1542,42,ua,QuanChi,-,-,34103,29.08,34103-QuanChi,34103-QuanChi,34103-QuanChi
1543,43,kr,KDY,Dong-young,Kim,11106,27.78,11106-KDY-Dong-young-Kim,11106-KDY-Kim-Dong-young,11106-KDY
1544,44,us,Tesla,Robbie,Plata,34094,27.5,34094-Tesla-Robbie-Plata,34094-Tesla-Plata-Robbie,34094-Tesla
